"cvegeo","fecha","J029","J189","J209","J441","J459","nomgeo","POB","IM","GM","num_establecimientos","densidad_industrial","clasif_industrial","cases","PM10","PM25","NO2","TMP","RH","E","SIR","tasa","idarea","idarea1","idtime","RR","Predicted_Mean","Predicted_Mode","Lower_CI","Median","Upper_CI","Exc_Prob","NO2_std","TMP_std","PM10_std","PM25_std","RH_std","IM_std","superficie_km2","dens_industrial_km2","dens_industrial_km2_std","dens_industrial_pob","dens_industrial_pob_std","RR_corrected"
"09015",2019,9,136,3,2,54,"Cuahutemoc",554457,52.3288807,"Muy bajo",102,1.8396377,"Alta",204,44.32654572,24.6939888,28.7000351,18.4053669,50.27110672,49.1764550412925,4.14832667032842,36.7927539917433,14,14,2,182.762982904747,184.437363864055,179.60910369944,140.121973077641,182.787375278449,238.197454515997,0.959696308324667,1.9755153147902,1.17739643261846,0.53430357042988,1.48405909945021,-1.23855100978239,-0.823952433900698,32.3352448213411,3.1544526897375,2.14665327780656,18.3963769958716,0.00879048654223972,3.71647331535558
"09015",2020,5,87,1,0,23,"Cuahutemoc",552889,61.32853351,"Muy bajo",135,2.441719767,"Alta",116,39.11569214,20.21519852,23.97585869,18.35083008,50.75311279,49.1764550412925,2.35885242038282,20.9807031791191,14,14,3,110.735474377103,111.834267969479,108.683444624519,83.9767506480167,110.757846042592,145.85256190297,0.0295998504571956,0.933877474599263,1.14333548270098,-0.453604258193444,-0.470326268487425,-1.09775946717859,1.22461047574875,32.3352448213411,4.17501091288787,3.20812133645286,24.4171976653542,0.288735156714712,2.25179863583336
"09015",2021,5,38,0,1,19,"Cuahutemoc",547609,61.32853351,"Muy bajo",134,2.447001419,"Alta",63,39.63969421,21.40411186,28.15841293,17.58230591,49.15170288,49.1764550412925,1.28110088348378,11.504558909733,14,14,4,76.4081074594706,77.1718730414176,74.8544466297457,57.9903515085774,76.3793723869159,100.892622827417,0,1.85609256288701,0.663354008446518,-0.354260505923239,0.0484733827974006,-1.56552322702068,1.22461047574875,32.3352448213411,4.14408490612574,3.175955637706,24.470014188956,0.291190918992156,1.55375387256589
"09015",2022,2,77,0,5,50,"Cuahutemoc",543816,61.32853351,"Muy bajo",134,2.464068729,"Alta",134,40.41936493,21.43831635,28.29040337,18.20261765,50.63763428,49.1764550412925,2.72488124423533,24.6406872912897,14,14,5,132.203930925771,133.442217076855,129.828845098336,101.096505463823,132.207275806933,172.858195410497,0.25940343182562,1.8851952518883,1.05076946665201,-0.206445412635513,0.0633990101642998,-1.13149015766655,1.22461047574875,32.3352448213411,4.14408490612574,3.175955637706,24.6406872912897,0.299126552348967,2.68835829696877
"09016",2018,3,50,8,0,9,"Miguel Hidalgo",404535,53.00003807,"Muy bajo",114,2.818050354,"Alta",70,36.03424454,23.45197487,29.08770752,16.98680115,54.65940857,49.3785771117136,1.4176188155773,17.303817963835,15,15,1,71.0344662793788,71.7845010887681,69.6053810566518,53.4254762232849,71.0410145946069,94.3968549154148,0,2.06099354998388,0.29143174004168,-1.03780532252896,0.942088232360023,0.0432498332497582,-0.671178974329886,46.1543619629519,2.46997239592452,1.4347350822797,28.1805035411027,0.463714196944972,1.43856851360198
"09016",2019,4,48,0,0,7,"Miguel Hidalgo",414360,53.00003807,"Muy bajo",103,2.485761174,"Alta",59,42.54160309,24.5654335,26.87505722,17.88274574,50.16479111,49.3785771117136,1.19485014455801,14.2388261415195,15,15,2,75.4600555590603,76.3564246211411,73.7545699905592,55.7860197148301,75.4679949079266,102.009465095096,6.76896529461235e-06,1.57312432589835,0.850993588510941,0.195902429283154,1.42796212201129,-1.26960526338289,-0.671178974329886,46.1543619629519,2.23164172614233,1.18685075032199,24.8576117385848,0.309212692791279,1.52819420835761
"09016",2020,0,40,0,0,9,"Miguel Hidalgo",422392,61.22145787,"Muy bajo",217,5.137407905,"Alta",49,36.03424454,18.98000145,22.09120178,17.75415802,50.85062408,49.3785771117136,0.992333170904113,11.6005984961836,15,15,3,51.0244174529234,51.5965034758087,49.9409239089242,38.0409728833649,51.0317246111659,68.3825604881554,0,0.518327803533248,0.770684177530906,-1.03780532252896,-1.00932249943563,-1.06927691105562,1.20023718166042,46.1543619629519,4.70161412206685,3.7558338269746,51.3740790545275,1.54212496578524,1.03333106050193
"09016",2021,0,25,2,0,11,"Miguel Hidalgo",419719,61.22145787,"Muy bajo",222,5.289253048,"Alta",38,38.42747879,20.0512352,25.87699127,17.06695366,49.74824524,49.3785771117136,0.769564499884823,9.05367638825023,15,15,4,35.157760557358,35.5321620913024,34.3945881195979,26.451438668223,35.1439664686952,46.8348522162594,0,1.3530598807338,0.34149095927872,-0.584080262899775,-0.541874051137002,-1.39127621163992,1.20023718166042,46.1543619629519,4.80994624469512,3.86850852331901,52.892530478725,1.61272703258894,0.712004326852462
"09016",2022,3,57,1,0,8,"Miguel Hidalgo",418158,61.22145787,"Muy bajo",222,5.308998034,"Alta",69,39.09720993,20.50988388,25.78814507,17.15035439,51.7914238,49.3785771117136,1.39736711821191,16.5009398361385,15,15,5,55.7752624782184,56.347221485622,54.6704828563854,42.1335847333385,55.7754376203829,73.8319447772413,0,1.333470103417,0.393578853065194,-0.4571082368927,-0.341736019843447,-0.794474056684877,1.20023718166042,46.1543619629519,4.80994624469512,3.86850852331901,53.0899803423586,1.62190768087343,1.12954373618408
"09017",2018,8,88,0,0,23,"Venustiano Carranza",447081,51.81686243,"Muy bajo",59,1.319671379,"Media",119,41.62859344,24.96713638,31.54678917,17.61608887,54.15708542,265.040829435803,0.448987426779932,26.6171007043466,16,16,1,137.907299499298,139.338429355471,135.090744744305,104.050947100284,137.884880966281,182.952116053672,0.374815354231951,2.60319864066108,0.68445314309765,0.0228080663354926,1.60325102411421,-0.103476225976217,-0.940501556308996,33.6660495823263,1.75250736964913,0.688509936754667,13.196713794592,-0.23297356520376,0.520324735599658
"09017",2019,7,123,4,0,24,"Venustiano Carranza",449822,51.81686243,"Muy bajo",52,1.156012823,"Media",158,45.7213974,23.82394028,27.05682182,18.41724777,52.80772781,265.040829435803,0.596134566648985,35.1250050019786,16,16,2,150.827429648311,152.320226116008,147.885599356819,114.548122337163,150.803704980899,198.778171134993,0.623804911198158,1.61320176351613,1.18481662539916,0.798748708502709,1.10440075633088,-0.497616779924173,-0.940501556308996,33.6660495823263,1.54458276647042,0.472250521197159,11.5601282284993,-0.309068408690976,0.569072432988456
"09017",2020,3,114,0,0,16,"Venustiano Carranza",449748,60.38459636,"Muy bajo",62,1.378549766,"Media",133,41.62859344,20.86956978,23.8459568,18.64104843,51.50274658,265.040829435803,0.501809476989335,29.5721159404822,16,16,3,94.2447990978373,95.14926017654,92.5022217405875,71.841708955861,94.2444628266728,123.637561067467,0.00115885169580954,0.905235291837015,1.32459124136982,0.0228080663354926,-0.184781838900311,-0.878795217035361,1.00974500534065,33.6660495823263,1.84161791386858,0.781192543422171,13.7854976564654,-0.205597412837943,0.355585964994366
"09017",2021,3,39,0,0,9,"Venustiano Carranza",445916,60.38459636,"Muy bajo",60,1.345544901,"Media",51,40.7664299,21.78869438,26.62842751,17.66176224,50.97904587,265.040829435803,0.192423182905685,11.4371316570834,16,16,4,61.0908969082376,61.7402072480207,59.7379215384246,46.0006164904223,61.0546960962914,81.4068518208885,0,1.51874472273461,0.712978428732805,-0.140646557296362,0.216291566472788,-1.0317655537442,1.00974500534065,33.6660495823263,1.78221088438895,0.719404138977168,13.4554490083334,-0.220943387251448,0.230496173130317
"09017",2022,5,52,1,0,24,"Venustiano Carranza",443280,60.38459636,"Muy bajo",60,1.353546291,"Media",82,41.04642868,21.27504158,26.55644608,18.58369064,50.82804489,265.040829435803,0.30938629408365,18.4984659808699,16,16,5,111.496115308245,112.596845378054,109.310214965551,84.7205282363903,111.472910858276,146.910844770582,0.0331198599468542,1.50287347348991,1.28876845572578,-0.0875625505170007,-0.00784831366471089,-1.07587217860244,1.00974500534065,33.6660495823263,1.78221088438895,0.719404138977168,13.5354629128316,-0.217223052876186,0.420675242926113
"15002",2018,1,24,0,0,1,"Acolman",167716,49.07176419,"Muy bajo",35,2.086861122,"Media",26,39.77050018,24.72323608,16.35664177,16.20004845,58.83427429,265.065678691442,0.0980888967909953,15.5023969090606,17,17,1,44.4255921526864,45.0069531108762,43.3231198492218,32.3559352480536,44.4319315412765,60.9477375751113,0,-0.746090411378781,-0.199934355600666,-0.329461451447856,1.49682157603663,1.26270705892853,-1.56535970989903,86.3533328345114,0.405311513188199,-0.71268926769604,20.8686112237354,0.123739732417701,0.167602204751681
"15002",2019,0,45,1,0,1,"Acolman",171333,49.07176419,"Muy bajo",41,2.393000765,"Media",47,54.01857758,23.80393791,15.96997356,17.25297546,54.59318924,265.065678691442,0.177314544199107,27.4319599843579,17,17,2,58.1826999096468,58.8554750475694,56.875049731555,43.2091628295686,58.1797797546732,78.3679505980112,0,-0.831347227420267,0.457670802792903,2.37178259431001,1.09567243086615,0.0239075008577833,-1.56535970989903,86.3533328345114,0.474793486877604,-0.640422057408578,23.9300076459293,0.266082721642112,0.219502955633031
"15002",2020,0,45,1,0,2,"Acolman",174654,58.38933216,"Muy bajo",44,2.519266664,"Media",48,39.77050018,19.70910835,17.6162014,16.59988976,51.33684158,265.065678691442,0.181087194075684,27.4829090659246,17,17,3,41.2802858034978,41.8490479602519,40.1375011612069,29.8711903936858,41.2644215243117,57.1727004770294,0,-0.468368993142222,0.0497863804975009,-0.329461451447856,-0.691166084882015,-0.927255230984322,0.555569236412141,86.3533328345114,0.509534473722307,-0.604288452264847,25.1926666437642,0.324791438624974,0.155736065141619
"15002",2021,1,23,1,0,2,"Acolman",177188,58.38933216,"Muy bajo",44,2.483238143,"Media",27,44.5076828,20.45972061,14.19518375,16.8933773,63.67323685,265.065678691442,0.101861546667572,15.2380522383006,17,17,4,23.7431098633297,24.031889107502,23.1520519764689,17.5245877537866,23.7314302048371,32.2590929924211,0,-1.22267220431318,0.233083910521201,0.568644727140326,-0.36362549328758,2.67614362296275,0.555569236412141,86.3533328345114,0.509534473722307,-0.604288452264847,24.8323814253787,0.308039581666307,0.0895744404954388
"15002",2022,1,46,0,0,1,"Acolman",180114,58.38933216,"Muy bajo",44,2.442897276,"Media",48,42.74927521,20.328228,14.9725132,16.43536186,56.12794495,265.065678691442,0.181087194075684,26.649788467304,17,17,5,38.3034473732022,38.7390741952039,37.4400238229774,28.5289461319081,38.2960815539046,51.4840622391982,0,-1.05127814550943,-0.0529694560534687,0.235274273067489,-0.421004208724092,0.472201904973672,0.555569236412141,86.3533328345114,0.509534473722307,-0.604288452264847,24.4289727616954,0.289282652752619,0.144505496004975
"15011",2018,0,8,1,0,0,"Atenco",71913,48.73463281,"Muy bajo",13,1.807739908,"Baja",9,43.83520508,25.06339455,19.32075691,16.99389458,55.66659164,263.40321911552,0.0341681473378383,12.5151224396145,18,18,1,21.391914604872,21.7203832902825,20.7465739036883,15.1959150199048,21.3879259724872,30.1470191834002,0,-0.0925300392531224,0.295861939015018,0.44115198646678,1.64525467850109,0.337442929427431,-1.64209987480623,87.0700463999008,0.149305077205228,-0.978957912090435,18.0773990794432,-0.00604074204084514,0.081213565561969
"15011",2019,1,16,1,0,7,"Atenco",74511,48.73463281,"Muy bajo",14,1.878917207,"Baja",25,53.34781647,24.15555763,17.17892456,17.93961716,54.45806503,263.40321911552,0.0949115203828842,33.5520929795601,18,18,2,25.77678697824,26.1491201695504,25.0376350146468,18.5036983270868,25.7700886088299,35.9627948037868,0,-0.564784550829476,0.886512611958889,2.24461529982904,1.24910681669016,-0.0155615995396868,-1.64209987480623,87.0700463999008,0.160790083144092,-0.96701252114563,18.7891720685536,0.0270539248845721,0.0978605617076197
"15011",2020,0,16,0,0,1,"Atenco",77209,56.98705916,"Muy bajo",15,1.942778692,"Baja",17,43.83520508,19.95985985,16.39324379,17.74175453,52.13948822,263.40321911552,0.0645398338603613,22.0181585048375,18,18,3,18.7668339253211,19.0448896441196,18.2119219409011,13.417786891707,18.7607963358583,26.2971523177044,0,-0.738019999575631,0.76293758263058,0.44115198646678,-0.581747015903323,-0.692806194665428,0.236374205487069,87.0700463999008,0.172275089082956,-0.955067130200825,19.4277869160331,0.0567470236594687,0.0712475496250126
"15011",2021,1,11,1,0,2,"Atenco",78797,56.98705916,"Muy bajo",15,1.903625773,"Baja",15,45.02041245,20.5747242,15.84271908,17.40347862,59.91824341,263.40321911552,0.0569469122297305,19.0362577255479,18,18,4,11.5029321423975,11.6739415838531,11.1526615008202,8.22710524507415,11.4959711969359,16.1390661613361,0,-0.859405680407169,0.551667493380729,0.665851380028527,-0.313442001874739,1.57932897312908,0.236374205487069,87.0700463999008,0.172275089082956,-0.955067130200825,19.0362577255479,0.0385424439002963,0.043670431139844
"15011",2022,0,18,1,0,5,"Atenco",80576,56.98705916,"Muy bajo",15,1.861596505,"Baja",24,43.70503616,20.23550606,16.47769737,17.71057701,54.17875671,263.40321911552,0.0911150595675689,29.7855440826052,18,18,5,20.1359898254531,20.4319345061454,19.5432025962848,14.4177660173625,20.1287800091599,28.1804370338377,0,-0.719398754932569,0.74346567452755,0.416473708112344,-0.461464777648697,-0.0971461514414414,0.236374205487069,87.0700463999008,0.172275089082956,-0.955067130200825,18.6159650516283,0.0190004743856229,0.0764454963499215
"15013",2018,6,185,1,0,48,"Atizapan de Zaragoza",533281,51.51434871,"Muy bajo",44,0.825080961,"Media",240,37.09241104,24.148489,21.49296188,13.63708115,59.23254395,260.863492068199,0.920021418471451,45.0044160583257,19,19,1,249.909022706864,252.800221002984,244.431842002266,185.468360076795,249.934815037502,336.540566439586,0.999814901697654,0.386421358203862,-1.80063459528209,-0.837191171068399,1.24602231704188,1.3790396183996,-1.00936181120277,92.2832925164718,0.476792697791384,-0.638342706638248,8.25080961069305,-0.462938812712993,0.958006889831595
"15013",2019,5,215,2,2,73,"Atizapan de Zaragoza",532365,51.51434871,"Muy bajo",50,0.939205245,"Media",297,44.44552994,23.87432098,20.32644844,16.22153854,53.4742012,260.863492068199,1.13852650535842,55.7887915246119,19,19,2,354.940571130779,358.123191803468,348.924917007688,272.915210961747,354.975798155406,461.354011496245,0.999999805423763,0.129215776798552,-0.186512728171485,0.556861379935754,1.12638510852217,-0.302943263297123,-1.00936181120277,92.2832925164718,0.541809883853845,-0.570719258310795,9.39205244522085,-0.4098754736041,1.36063719885336
"15013",2020,3,472,0,0,13,"Atizapan de Zaragoza",529602,60.04444862,"Muy bajo",55,1.038515716,"Media",488,37.09241104,20.00297546,17.51825905,16.61917877,51.9030838,260.863492068199,1.87071021755862,92.14466712739,19,19,3,242.656006147879,244.745005563292,238.769685890969,187.514082384506,242.70128122135,313.676967311562,0.999951854018594,-0.489964388627723,0.0618333242607786,-0.837191171068399,-0.562932891542559,-0.761858733713653,0.932318235811183,92.2832925164718,0.59599087223923,-0.514366384704585,10.3851571557509,-0.363699979282333,0.930203012403286
"15013",2021,0,125,0,0,16,"Atizapan de Zaragoza",528063,60.04444862,"Muy bajo",55,1.041542392,"Media",141,36.25432205,20.37347031,18.85003281,16.4475708,51.15684891,260.863492068199,0.540512583351977,26.7013594968782,19,19,4,165.698334679299,167.334535074289,162.364766535634,125.969109408827,165.634140176295,218.441173332981,0.839022172421676,-0.196320412917391,-0.045344367280679,-0.996081583472583,-0.401262067844993,-0.979830182305322,0.932318235811183,92.2832925164718,0.59599087223923,-0.514366384704585,10.415423917222,-0.36229269296335,0.635191737125024
"15013",2022,4,71,0,1,18,"Atizapan de Zaragoza",527501,60.04444862,"Muy bajo",55,1.042652052,"Media",94,38.33972168,20.72668266,19.64317513,15.56816483,53.82594681,260.863492068199,0.360341722234651,17.8198714315234,19,19,5,249.439135944044,251.755156930633,244.974965794126,190.986330131782,249.435013421085,325.812787488827,0.999967514203864,-0.021439760404072,-0.594577027001415,-0.600717831899817,-0.247132714725366,-0.200200144240522,0.932318235811183,92.2832925164718,0.59599087223923,-0.514366384704585,10.4265205184445,-0.361776744301232,0.956205615306386
"15020",2018,1,7,0,0,3,"Coacalco de Berriozabal",295732,52.54351855,"Muy bajo",13,0.439587194,"Baja",11,47.21185303,25.22360802,22.30057716,17.10062599,58.01527786,259.035740568606,0.0424651825105448,3.71958394762826,20,20,1,22.4760274503201,22.8290672311803,21.7854056785039,15.9020758646465,22.4728342075463,31.7939397941002,0,0.564493166484281,0.362521000005979,1.08131907101378,1.71516615949022,1.02348233139199,-0.77509508931199,34.8099991451764,0.37345591264691,-0.745821823680151,4.39587193810612,-0.642178373983722,0.0867680552536236
"15020",2019,0,16,0,0,1,"Coacalco de Berriozabal",297017,52.54351855,"Muy bajo",13,0.437685385,"Baja",17,48.29159546,24.30325699,20.68671227,17.55793762,52.49030685,259.035740568606,0.0656280093344784,5.72357811169058,20,20,2,26.3962590536428,26.776240474984,25.6408995047946,18.959606588525,26.3892256078502,36.8065170602283,0,0.208650667711128,0.648134802316333,1.28602372892009,1.31355758352485,-0.590333841792667,-0.77509508931199,34.8099991451764,0.37345591264691,-0.745821823680151,4.37685385011632,-0.643062640873882,0.101901996209869
"15020",2020,0,14,0,0,0,"Coacalco de Berriozabal",297300,60.94742211,"Muy bajo",19,0.639085099,"Baja",14,47.21185303,19.99044609,20.42762756,17.49258614,51.94424057,259.035740568606,0.0540465959225116,4.70904809956273,20,20,3,19.820262825981,20.1245706358354,19.2119467727489,14.087926122172,19.8131773815545,27.9426018893936,0,0.151524850567713,0.607319560662826,1.08131907101378,-0.568400264620245,-0.749837048723483,1.13785927601168,34.8099991451764,0.545820180022406,-0.566548206437342,6.39085099226371,-0.549419631616938,0.0765155525738411
"15020",2021,0,19,0,1,0,"Coacalco de Berriozabal",297170,60.94742211,"Muy bajo",19,0.639364673,"Baja",20,50.15299606,20.72750092,19.01345444,17.29426765,54.45798874,259.035740568606,0.0772094227464452,6.73015445704479,20,20,4,11.8033700528298,11.9773263164831,11.4472828968752,8.45372259233614,11.7965105134718,16.5352816681299,0,-0.160287432998743,0.483459824147163,1.63892027393185,-0.246775655057199,-0.0155838834640067,1.13785927601168,34.8099991451764,0.545820180022406,-0.566548206437342,6.39364673419255,-0.549289640525171,0.0455665694120833
"15020",2022,0,20,0,1,7,"Coacalco de Berriozabal",297587,60.94742211,"Muy bajo",19,0.63846875,"Baja",28,51.5818634,20.71275139,19.87778854,16.6336937,53.15590286,259.035740568606,0.108093191845023,9.40901316253734,20,20,5,18.6049865877248,18.8761191760055,18.0619631179601,13.3397993316879,18.5986270798379,25.9995740043208,0,0.0302903581314956,0.0708986181995481,1.9098143241251,-0.253211827285374,-0.395916603439561,1.13785927601168,34.8099991451764,0.545820180022406,-0.566548206437342,6.38468750315034,-0.549706209813113,0.0718240137321792
"15025",2018,13,113,4,2,6,"Chalco",386444,49.26010472,"Muy bajo",108,2.794712817,"Alta",138,41.94346237,23.47382164,18.75522232,15.97937489,59.59412384,90.5238414778122,1.52446027198066,35.7102193332022,21,21,1,99.3837460733394,100.344649506815,97.6183254122515,75.6119430179635,99.413926810045,130.402913221008,0.00363725480076682,-0.217225261818036,-0.337755942471225,0.0825029850588173,0.951621388626651,1.48465528105632,-1.52248834227105,223.9909333236,0.482162373259869,-0.632757783734488,27.9471281738104,0.45286315290804,1.09787371427116
"15025",2019,8,150,3,5,6,"Chalco",397436,49.26010472,"Muy bajo",120,3.01935406,"Alta",172,53.59415817,23.05526543,18.40186501,16.4737072,54.09759903,90.5238414778122,1.90005193319329,43.2774081864753,21,21,2,119.800623591686,120.949946958669,117.615289586932,91.3016384405882,119.81134954446,157.114142819199,0.0883310459247654,-0.295137328019662,-0.029020888731262,2.2913183764383,0.768978290525742,-0.120851900544033,-1.52248834227105,223.9909333236,0.535735970288743,-0.577036649219108,30.1935405952153,0.557312565854197,1.32341515379735
"15025",2020,4,56,0,0,0,"Chalco",408243,57.84211495,"Muy bajo",126,3.086397072,"Alta",60,41.94346237,19.74450111,14.28578949,16.77270699,51.82551956,90.5238414778122,0.662808813904636,14.6971289158663,21,21,3,74.1179240682491,74.8520051970612,72.7628237351832,56.2084697827261,74.1384861631193,97.5784221032872,0,-1.2026944644636,0.15771931490602,0.0825029850588173,-0.675721938594609,-0.784514857111625,0.431007889036358,223.9909333236,0.562522768803181,-0.549176081961418,30.8639707233192,0.588484951046971,0.818766889012501
"15025",2021,3,29,0,0,5,"Chalco",415390,57.84211495,"Muy bajo",126,3.033294013,"Alta",37,41.24329758,19.88673401,16.96489525,16.48067856,58.76822662,90.5238414778122,0.408732101907859,8.90729194251186,21,21,4,53.5707159004803,54.1100082396862,52.4799181229541,40.6133613044691,53.5528632459375,70.7975645350565,0,-0.61197606292755,-0.0246669285293867,-0.0502388520985814,-0.613656541194636,1.24341486755698,0.431007889036358,223.9909333236,0.562522768803181,-0.549176081961418,30.3329401285539,0.563794100270337,0.591785711100326
"15025",2022,4,46,2,0,6,"Chalco",423422,57.84211495,"Muy bajo",126,2.975754684,"Alta",58,43.34640884,20.32567978,17.72872543,16.50804138,54.49453735,90.5238414778122,0.640715186774482,13.6979183887469,21,21,5,87.6312358957494,88.501955657286,85.9721862525437,66.4693552169785,87.6378782941149,115.479958180369,0.000227867251548997,-0.443558470120542,-0.00757748984151879,0.348482786558529,-0.422116161633457,-0.00490821877388096,0.431007889036358,223.9909333236,0.562522768803181,-0.549176081961418,29.7575468445192,0.537040557529062,0.96804592541765
"15028",2018,0,1,0,0,0,"Chiautla",30289,48.8786808,"Muy bajo",47,15.51718446,"Media",1,40.5109787,24.61123657,15.90354729,16.22584724,58.3122406,91.0490038715406,0.0109830965466781,3.30152860774539,22,22,1,6.07842028186051,6.24696464461602,5.75697280510256,3.84156286984805,6.07866731639339,9.61550155616125,0,-0.845993614517132,-0.183821731246665,-0.189076672715421,1.44794895868332,1.11022365035599,-1.60931067996133,19.9388958116128,2.35720174497458,1.31744393590433,155.171844564033,6.36831608246828,0.0667598768069603
"15028",2019,0,8,1,0,0,"Chiautla",30416,48.8786808,"Muy bajo",41,13.4797475,"Media",9,52.0063324,23.4356308,15.70591259,17.41397095,53.90754318,91.0490038715406,0.098847868920103,29.5896896370331,22,22,2,8.25304819150966,8.46852672172121,7.83964265414565,5.28753213181444,8.25290396650589,12.8831421638641,0,-0.889570264537867,0.558220474039442,1.99028794359454,0.934956259379909,-0.17636625600096,-1.60931067996133,19.9388958116128,2.0562823732757,1.0044619873583,134.797475013151,5.42098739141394,0.0906440250917378
"15028",2020,0,3,0,0,0,"Chiautla",30440,57.67030087,"Muy bajo",41,13.46911958,"Media",3,40.5109787,19.31933975,16.45168686,16.90488243,51.69224548,91.0490038715406,0.0329492896400343,9.85545335085414,22,22,3,5.94676806997672,6.11766612602698,5.61934839795883,3.72933861832554,5.94631024918192,9.48697760200147,0,-0.725133835316383,0.240269435029674,-0.189076672715421,-0.861247290095655,-0.823443543865098,0.391898385695023,19.9388958116128,2.0562823732757,1.0044619873583,134.691195795007,5.41604582243142,0.0653139278532569
"15028",2021,0,7,0,0,0,"Chiautla",30422,57.67030087,"Muy bajo",41,13.47708895,"Media",7,43.90133667,20.38471222,13.90660954,17.07774544,62.0076561,91.0490038715406,0.0768816758267468,23.0096640589047,22,22,4,3.43988959575082,3.53250950599042,3.26086496389005,2.19012985570407,3.43925226502245,5.40865524271873,0,-1.28630018742637,0.348230961319554,0.453689647423337,-0.396356496688918,2.18963588432847,0.391898385695023,19.9388958116128,2.0562823732757,1.0044619873583,134.770889487871,5.41975126821504,0.0377806395400448
"15028",2022,1,6,0,0,0,"Chiautla",30454,57.67030087,"Muy bajo",41,13.46292769,"Media",7,42.75505447,20.21492577,13.8748188,16.97761154,55.73874283,91.0490038715406,0.0768816758267468,22.9854863072174,22,22,5,5.57308642914457,5.71989549205595,5.29103672829217,3.56393990095193,5.5728129586987,8.71742112296106,0,-1.29330975584163,0.285692372657017,0.236369943116549,-0.470445286922266,0.358517928214894,0.391898385695023,19.9388958116128,2.0562823732757,1.0044619873583,134.629276942274,5.41316683736321,0.0612097463142763
"15029",2018,0,5,0,0,0,"Chicoloapan",205637,50.61074978,"Muy bajo",51,2.480098426,"Media",5,41.02183533,24.11392403,17.61830711,16.40349579,57.68922806,91.0024115172175,0.0549435989292878,2.43146904496759,23,23,1,18.3187177121492,18.6105285211561,17.7576364533849,12.9215269367792,18.3195473068211,25.9634321344088,0,-0.467904703279586,-0.0728713977936946,-0.092225119254361,1.23093938897694,0.92824482886913,-1.21504521836044,41.0489469981341,1.24241920267329,0.157974506187156,24.8009842586694,0.306579735914159,0.201299255775033
"15029",2019,1,18,0,0,4,"Chicoloapan",204575,50.61074978,"Muy bajo",54,2.639618722,"Media",23,48.60112381,22.8098526,17.18999863,17.50127029,54.16467285,91.0024115172175,0.252740555074724,11.242820481486,23,23,2,24.6038778396368,24.9612482654801,23.9053310875656,17.6363252723988,24.6016348611565,34.3422156921281,0,-0.562342819328402,0.612743243199248,1.34470614542849,0.661888827954129,-0.101259975931693,-1.21504521836044,41.0489469981341,1.31550268518348,0.233987594455395,26.3961872174019,0.380750449618361,0.270365119225239
"15029",2020,0,21,0,0,0,"Chicoloapan",202812,58.94283804,"Muy bajo",55,2.711871092,"Media",21,41.02183533,18.85175323,14.70114803,17.84604454,52.23379898,91.0024115172175,0.230763115503009,10.3544168984084,23,23,3,17.2794245773379,17.5351393881481,16.7818556943667,12.3460804246534,17.2785510566753,24.1911548210637,0,-1.11111169215335,0.828071868192233,-0.092225119254361,-1.06528547804423,-0.665258497217266,0.681562054132947,41.0489469981341,1.33986384602022,0.259325290544808,27.1187109244029,0.414344982980466,0.189878754741226
"15029",2021,0,16,0,0,1,"Chicoloapan",200772,58.94283804,"Muy bajo",55,2.739425816,"Media",17,42.12696838,20.3346405,17.25128937,17.21921158,56.57768631,91.0024115172175,0.186808236359579,8.46731615962385,23,23,4,11.1137171326805,11.281759606618,10.7764872436386,7.92064582618812,11.1095076796214,15.6280713443215,0,-0.548828769789066,0.43658358454842,0.117293259069631,-0.418206020957216,0.603569088476425,0.681562054132947,41.0489469981341,1.33986384602022,0.259325290544808,27.3942581634889,0.427156854517159,0.12212552335031
"15029",2022,2,15,0,0,3,"Chicoloapan",199125,58.94283804,"Muy bajo",55,2.762084118,"Media",20,42.13445663,20.23127556,16.79951477,17.52248001,53.84665298,91.0024115172175,0.219774395717151,10.0439422473321,23,23,5,18.3436992725779,18.610750643994,17.8201124102674,13.1452875822473,18.3415124401261,25.6155665803914,0,-0.648440951417382,0.625989765652957,0.118712930661649,-0.463310817936848,-0.194151976391273,0.681562054132947,41.0489469981341,1.33986384602022,0.259325290544808,27.6208411801632,0.437692080751528,0.201573771142397
"15030",2018,0,4,1,0,0,"Chiconcuac",27431,49.70275569,"Muy bajo",2,0.729102111,"Baja",5,41.13095474,24.66772461,16.37736511,16.43886375,57.77254486,90.238962511379,0.055408438448852,18.2275527687653,24,24,1,10.3020704503671,10.5136265449509,9.89417194680343,6.93683648273171,10.3019407112736,15.3009995592802,0,-0.741521103790383,-0.050782352003278,-0.0715375451863604,1.47259833763112,0.952581246036682,-1.42172908208551,6.79539932032499,0.294316773117073,-0.828133314484039,7.29102110750611,-0.507565233380508,0.114164327288981
"15030",2019,3,8,1,0,2,"Chiconcuac",27823,49.70275569,"Muy bajo",2,0.718829745,"Baja",14,51.40438843,23.39412689,15.59953499,17.548666,53.65314484,90.238962511379,0.155143627656785,50.3180821622399,24,24,2,13.6313626837745,13.8925539324482,13.1228876422283,9.30477821067167,13.6299515671313,19.9818071152662,0,-0.913025555765803,0.642344215617769,1.87616745426857,0.916845423787,-0.250674728349546,-1.42172908208551,6.79539932032499,0.294316773117073,-0.828133314484039,7.18829745174855,-0.512341482584494,0.151058504047579
